Time [d]	u [m/s]	v [m/s]	Tair [deg C]	sol [W/m2]	vap [mbar]	lw [W/m2]	precip [m/h]
44637	3.43578767776489	0	-3.020666503906	56.9823799133301	4.39827111593462	255.581085205078	2.91297106337475e-05
44638	4.52265501022339	0	-0.987036132811966	91.5905914306641	5.00526600062403	266.611450195312	2.51137963560824e-05
44639	2.91536831855774	0	-2.645422363281	59.118480682373	4.65071596764865	262.314666748047	2.98679393987792e-05
44640	1.80648267269135	0	-2.42981567382799	129.850219726562	3.72085907284525	232.322326660156	0
44641	1.89906406402588	0	-3.34030761718799	74.8072052001953	3.98466539404835	260.787536621094	3.40535734721925e-06
44642	2.47123074531555	0	-3.68866577148395	71.6989593505859	3.92521641858756	259.018218994141	9.50481686838128e-06
44643	2.18901777267456	0	-2.90741577148395	132.763748168945	3.52899656399483	235.573043823242	0
44644	1.6716136932373	0	-4.459387207031	101.295036315918	3.92489303640552	252.696151733398	1.47552529799416e-05
44645	1.86382126808167	0	-3.323889160156	96.7184906005859	4.19939777453615	263.651580810547	3.77998175180336e-06
44646	2.55133748054504	0	-2.27762451171895	103.698234558105	4.62657679489878	270.922882080078	8.24872889400769e-06
44647	4.75097036361694	0	-3.120367431641	38.6704750061035	4.75256114859356	276.919219970703	2.57476899100261e-05
44648	1.78646004199982	0	-1.16083374023395	106.807090759277	5.06916297001798	265.696319580078	5.6121936924885e-06
44649	0.861311733722687	0	-0.323828124999977	126.13257598877	4.80402135580259	255.856262207031	3.11925576726128e-07
44650	1.7480400800705	0	-1.566900634766	144.639526367188	4.11708208287349	247.663467407227	0
44651	2.13452172279358	0	-2.75766601562498	48.0100212097168	4.26581989956064	274.511016845703	1.59865703608375e-05
44652	1.52722501754761	0	-1.607092285156	121.398681640625	4.31501279990717	254.705764770508	3.99387115774314e-06
44653	1.54580974578857	0	-1.942297363281	155.823257446289	4.14248819907402	247.966735839844	9.68879716209711e-07
44654	2.01377201080322	0	-1.17304077148395	112.868827819824	4.7534819424951	266.321838378906	5.66446184772456e-06
44655	2.33368110656738	0	-1.38660278320299	51.5662384033203	4.97265170743285	280.641998291016	1.88054299441218e-05
44656	1.61158525943756	0	-0.362249755858954	132.192977905273	5.0455005291915	259.373046875	3.68393279536072e-06
44657	2.79687333106995	0	0.737512207031045	143.544174194336	4.60481052284147	252.871536254883	0
44658	1.27621507644653	0	0.494073486328034	172.615112304688	4.82722670298385	244.927703857422	9.71404006122611e-07
44659	1.48473274707794	0	-0.700781249999977	156.237319946289	4.55004830604276	254.734512329102	3.88405295679047e-06
44660	1.46368265151978	0	-0.0872863769529886	162.639999389648	4.12304192469588	250.355590820312	0
44661	0.955364465713501	0	-0.446874999999977	159.018463134766	3.98044385478801	252.530319213867	7.51652275236361e-07
44662	1.42472326755524	0	0.183496093750023	140.924118041992	4.79822425005459	260.715972900391	3.00515934112708e-07
44663	2.31824970245361	0	2.873620605469	146.60530090332	5.59362564610109	258.081237792969	0
44664	2.41957497596741	0	2.35988769531201	175.064025878906	5.56489584131536	262.965454101562	2.34603495149107e-07
44665	3.5000102519989	0	3.580163574219	61.2890853881836	7.23711474786013	296.832763671875	1.32571312860819e-05
44666	1.60724186897278	0	4.12633666992201	113.209114074707	7.31424147417416	292.428955078125	1.67839870199613e-05
44667	2.74932384490967	0	4.38417968750002	69.9458084106445	7.24960812374557	290.122406005859	6.05382511922572e-06
44668	2.02302837371826	0	1.29995117187502	52.7269897460938	5.83882225127909	281.288665771484	5.66447397432058e-06
44669	2.17765069007874	0	0.577233886719	125.166717529297	5.40442211465223	281.375518798828	1.36563721753191e-05
44670	1.5062597990036	0	2.94265136718803	33.233959197998	7.09650798785849	295.563232421875	6.21559431440094e-05
44671	1.66331005096436	0	5.69277343750002	183.304794311523	6.94516332582079	275.139251708984	3.91012488560389e-07
44672	1.08600163459778	0	5.386560058594	182.520095825195	6.72426311342121	275.466064453125	0
44673	1.21113479137421	0	5.29082641601605	156.391525268555	6.68621536193871	289.089416503906	2.89885867409289e-07
44674	1.24965679645538	0	6.31060180664105	178.419372558594	6.89771864622433	287.541717529297	4.26006781455928e-07
44675	1.25674712657928	0	6.44161376953105	195.971389770508	7.33485091811439	290.258880615234	0
44676	1.89204978942871	0	3.88637695312502	63.6450119018555	7.17824191282932	308.311950683594	5.72179639372431e-06
44677	2.3577721118927	0	3.05022583007803	53.6693153381348	7.44420115966492	307.307769775391	8.50005461769697e-06
44678	1.02773785591125	0	3.73751220703105	40.4501419067383	7.76843556264039	309.095306396484	1.21202871620578e-05
44679	0.866916239261627	0	4.97145996093803	163.266510009766	6.9610740226417	292.968048095703	6.67620396497014e-07
44680	1.34145593643188	0	5.68193969726605	189.009475708008	6.42086809681898	283.240081787109	0
44681	1.56405138969421	0	4.64650878906201	164.149368286133	5.98816365533336	282.452362060547	1.72043504183724e-06
44682	0.953897416591644	0	4.23531494140605	214.637252807617	6.01464164921839	269.951324462891	1.21905309747995e-06
44683	1.36640632152557	0	5.188226318359	210.666351318359	6.35480506611278	278.276763916016	8.18574032261192e-07
44684	1.91102612018585	0	6.845788574219	238.958374023438	6.20834713366094	271.503570556641	0
44685	2.88981914520264	0	6.77477416992201	194.771728515625	6.16643767522095	290.120758056641	5.25284823045997e-07
44686	3.07367753982544	0	7.01311645507803	107.23738861084	7.13807143378736	310.634429931641	6.29687747277786e-06
44687	3.09473133087158	0	4.56398925781201	36.7891654968262	7.57414964697791	313.808349609375	3.20620913246078e-05
44688	3.45497250556946	0	5.50969848632803	37.4209403991699	8.94693552009403	323.719818115234	4.39590520626453e-05
44689	2.09643220901489	0	5.45968017578105	83.506462097168	8.63634196455163	317.115173339844	5.33670956631089e-05
44690	2.40998792648315	0	5.805902099609	128.823913574219	8.03717592777218	307.137329101562	1.67247859887236e-05
44691	3.43331408500671	0	5.38308105468803	101.605590820312	8.18709215436862	308.011322021484	2.07405719265808e-05
44692	2.38093447685242	0	5.960534667969	156.838150024414	8.53702549518479	312.219787597656	1.43515525350166e-05
44693	2.08809208869934	0	7.35656127929701	201.04768371582	7.45847279692495	306.213104248047	4.30465484492339e-07
44694	3.15583324432373	0	6.83361206054701	82.0687484741211	9.04571555695035	321.187316894531	3.38441613065597e-05
44695	1.54018330574036	0	6.77654418945303	30.0124664306641	9.4353064135021	325.004119873047	3.75129295409553e-05
44696	1.61144816875458	0	7.80831298828105	137.643676757812	9.70767253161585	318.192993164062	3.06726805219014e-05
44697	3.06878662109375	0	7.752282714844	186.972427368164	8.15345578665472	307.242736816406	6.00771272729617e-06
44698	1.77078485488892	0	6.58974609375002	199.747528076172	8.26023991523658	298.651916503906	6.64147844670678e-06
44699	1.8863343000412	0	5.97442016601605	167.91259765625	7.8279722757513	313.373046875	2.6011489858825e-05
44700	3.56986975669861	0	6.52706298828105	56.2057189941406	9.01001429253577	316.493499755859	5.31266576015494e-05
44701	2.61116027832031	0	6.21172485351605	246.215972900391	6.75273197860608	287.245727539062	2.8471842799465e-06
44702	1.54359924793243	0	8.05877075195303	301.27099609375	6.82760238750775	282.080841064453	0
44703	1.95239281654358	0	9.031732177734	184.860778808594	7.11785470822221	320.379486083984	9.80162035880817e-06
44704	2.49503755569458	0	9.47442016601605	69.9032897949219	8.51549713662944	332.850189208984	1.72005295300753e-05
44705	2.24570560455322	0	8.858972167969	38.0765113830566	8.47933987742221	336.532623291016	2.88431409798147e-05
44706	1.32631349563599	0	8.691735839844	82.7970199584961	10.5606860874619	333.604217529297	7.40280837716353e-06
44707	0.897238731384277	0	7.54210815429701	49.0969543457031	10.2713268767672	331.734802246094	1.79799664894947e-05
44708	1.73074698448181	0	7.62493286132803	225.739517211914	8.21287153493037	308.478302001953	1.93480875370571e-06
44709	2.00828862190247	0	8.54677734375002	269.997222900391	8.47326586763766	293.004089355469	1.7081155571456e-06
44710	2.08487319946289	0	9.37340698242201	271.867919921875	6.97853174681027	289.353454589844	1.23269362322592e-06
44711	1.67502915859222	0	7.54528198242201	28.2211647033691	9.96241941105269	335.410797119141	1.6395331638503e-05
44712	2.0245316028595	0	8.22170410156201	89.6745452880859	10.042900354349	328.542999267578	2.01187781890945e-06
44713	1.27394759654999	0	7.51323852539105	125.048934936523	9.58928917747948	320.041839599609	1.62403234248308e-05
44714	2.05023980140686	0	7.193353271484	234.855560302734	7.05390551684719	293.06005859375	4.73655947846258e-06
44715	1.4913272857666	0	9.964929199219	307.519256591797	6.02038620405182	273.744567871094	0
44716	1.74211657047272	0	11.816918945312	297.447723388672	8.07624017776749	287.274658203125	0
44717	2.22928309440613	0	11.729333496094	282.568054199219	8.60937038230877	297.740539550781	2.0019904746328e-06
44718	3.21854543685913	0	11.860375976562	241.118347167969	10.4850951214289	316.718383789062	4.90448807492308e-06
44719	2.52591896057129	0	10.206872558594	284.614807128906	6.68342715600275	283.461791992188	5.44084678545511e-07
44720	2.7040913105011	0	8.85201416015605	222.452911376953	7.78937446946598	309.252288818359	0
44721	2.93477821350098	0	11.779992675781	246.404495239258	8.56372987857735	314.032989501953	1.17835472540011e-06
44722	2.13577795028687	0	10.772882080078	307.478576660156	6.95236739347953	280.803833007812	0
44723	2.81240177154541	0	8.90908203125002	267.197601318359	7.1055361041968	297.2275390625	1.82807904517782e-06
44724	2.10050487518311	0	7.40386352539105	161.479721069336	9.30272784045089	322.161376953125	7.13239134913439e-06
44725	2.11932945251465	0	9.011315917969	217.301605224609	8.67645816662148	309.574310302734	5.86793804460386e-06
44726	1.78131175041199	0	11.584436035156	321.404327392578	6.11747984685785	272.319061279297	0
44727	1.93051743507385	0	14.778100585938	276.183929443359	8.69960664048754	309.020568847656	0
44728	2.44657492637634	0	16.471612548828	293.512939453125	11.1528335183497	322.393768310547	0
44729	1.31091976165771	0	18.425744628906	317.816497802734	11.2182078713605	314.730926513672	0
44730	2.41553997993469	0	13.848748779297	306.671630859375	7.3329026084175	297.609832763672	0
44731	1.81442904472351	0	14.734918212891	275.627685546875	8.34621399343446	315.212677001953	0
44732	1.93557703495026	0	15.538171386719	281.422790527344	11.5647394696804	314.989105224609	1.37647930387175e-06
44733	2.03785109519958	0	12.580102539062	216.280792236328	12.5361752481218	316.020080566406	1.08589271500629e-05
44734	1.52366900444031	0	12.484155273438	253.588317871094	9.46045951129462	314.421630859375	0
44735	2.91385698318481	0	10.855706787109	186.741790771484	8.63376897595525	313.427062988281	9.25926744659794e-07
44736	1.86316883563995	0	7.84093627929701	228.306747436523	7.35542197677072	299.926727294922	1.01009421390093e-05
44737	2.35574984550476	0	9.665521240234	245.496459960938	8.26864573196116	304.6787109375	5.73659084087317e-06
44738	2.0345721244812	0	10.895593261719	218.527420043945	7.40858714476121	308.136260986328	0
44739	1.61219787597656	0	8.13820800781201	33.9121513366699	10.3245907452685	334.510803222656	1.62378192827519e-05
44740	1.69693672657013	0	9.93450317382803	86.2941284179688	11.9586363331797	341.152252197266	2.97411234997628e-05
44741	3.13283777236938	0	9.19597778320303	68.9166488647461	11.1295268438758	333.334533691406	2.33328278732693e-05
44742	2.69504976272583	0	7.391687011719	107.258399963379	8.90823077325564	305.449432373047	1.04276993321643e-05
44743	2.68696665763855	0	10.583154296875	220.64582824707	9.02611641054425	304.841400146484	4.7599039968797e-07
44744	1.84932732582092	0	13.724267578125	264.367309570312	8.64406378926895	302.060546875	0
44745	1.30517244338989	0	16.277154541016	247.130813598633	11.1450066943964	328.47900390625	0
44746	1.38978493213654	0	18.336877441406	263.007873535156	12.8274165714336	334.8515625	0
44747	1.40792262554169	0	19.273767089844	253.505279541016	12.9044977886489	336.261199951172	0
44748	1.08139884471893	0	20.019311523438	262.585357666016	15.1862702456383	340.574584960938	8.7897559650527e-06
44749	1.4868575334549	0	21.571343994141	261.164672851562	15.6562853273439	346.848937988281	2.10347025131341e-06
44750	1.32098257541656	0	21.871667480469	275.994354248047	15.7220739790102	344.997680664062	3.32012304069294e-06
44751	1.95892202854156	0	19.547937011719	276.115814208984	15.1610885321124	330.303558349609	1.89587040545626e-05
44752	1.97378385066986	0	16.899682617188	247.037536621094	11.1351500787072	324.253204345703	0
44753	2.53026223182678	0	16.117486572266	288.474182128906	9.63491103338953	306.002105712891	0
44754	3.38427209854126	0	11.697595214844	146.328353881836	8.54863556746771	315.107696533203	3.56516415599294e-06
44755	3.04775238037109	0	12.46083984375	272.686920166016	7.06330927781898	286.673828125	0
44756	2.33055758476257	0	13.762628173828	266.892669677734	8.08082378383647	298.209014892578	0
44757	2.13994765281677	0	11.268701171875	96.5724716186523	11.3854811958303	327.815582275391	1.2126221109712e-05
44758	4.4745397567749	0	8.594079589844	289.445526123047	5.8095950977228	265.7158203125	0
44759	3.73009014129639	0	8.38503417968803	279.356781005859	5.15901279195077	265.192291259766	0
44760	2.5057737827301	0	9.400964355469	174.746810913086	6.95395560468745	307.187622070312	0
44761	2.25271606445312	0	15.555627441406	197.660598754883	11.3361383314046	327.304992675781	0
44762	1.63811850547791	0	18.384637451172	264.387451171875	12.2469290590879	327.415588378906	0
44763	1.37776303291321	0	19.120812988281	254.478271484375	11.9854260153103	325.868499755859	0
44764	1.17102861404419	0	19.421472167969	254.888473510742	11.7466678570149	325.298767089844	0
44765	1.73447751998901	0	18.543481445312	211.525329589844	11.5850138895464	333.852264404297	0
44766	1.61174976825714	0	17.744989013672	229.286911010742	11.4811913411901	328.424438476562	0
44767	2.68656539916992	0	15.552209472656	274.121154785156	8.4583689669477	295.96435546875	0
44768	2.76306700706482	0	13.284448242188	126.209587097168	9.81156728678793	330.907836914062	1.49804666054681e-06
44769	3.06239366531372	0	13.55263671875	277.444519042969	7.51946451696992	290.174438476562	0
44770	2.10150861740112	0	14.42470703125	161.253692626953	9.91239439227176	339.282989501953	9.4820229100555e-07
44771	2.22891855239868	0	11.343804931641	4.78169631958008	12.7744476957231	353.185150146484	8.63693922939192e-05
44772	2.54420852661133	0	11.492028808594	139.006530761719	11.0001725296333	322.721771240234	4.43825178485389e-06
44773	2.35659670829773	0	9.442468261719	248.36979675293	7.03326492409492	277.095825195312	0
44774	1.1107839345932	0	10.608575439453	171.705307006836	9.69151147170727	309.370239257812	0
44775	1.77386462688446	0	13.231561279297	216.800979614258	10.336835006464	304.953033447266	0
44776	1.36334347724915	0	15.45205078125	246.125	10.3517588491983	304.080902099609	0
44777	1.54058039188385	0	17.10390625	216.021865844727	11.8930993104803	322.449035644531	0
44778	1.54835379123688	0	17.408074951172	192.101211547852	13.1698742567792	326.529327392578	0
44779	1.71443963050842	0	17.520959472656	239.585311889648	12.6272734773573	311.781127929688	0
44780	1.86037278175354	0	17.137628173828	237.217697143555	10.6044570492477	305.075347900391	0
44781	2.84486508369446	0	14.125024414062	236.476409912109	8.41761695441786	298.826232910156	0
44782	2.63507986068726	0	10.608544921875	118.512794494629	9.20092341705242	305.310089111328	6.58011130225431e-06
44783	2.28184819221497	0	9.544183349609	229.31950378418	7.00814355370533	278.307098388672	0
44784	2.09726881980896	0	10.987634277344	192.595581054688	7.70990542422176	295.442810058594	0
44785	3.53538656234741	0	12.298638916016	67.9977340698242	10.9061737752186	339.635650634766	7.68354261203461e-06
44786	3.21531558036804	0	11.243676757812	155.478271484375	9.42114414657247	311.591552734375	1.55414593589538e-06
44787	2.28189492225647	0	10.838220214844	205.427261352539	7.00204675828569	282.138793945312	0
44788	1.97865688800812	0	11.1263671875	174.279403686523	7.94367132100029	307.344360351562	0
