wind_speed,mixing/coef_mix_hyp,mixing/coef_mix_KH,par_id
0.90692,0.0083825,0.4437,p03513
1.031,0.00023241,0.33624,p03514
1.1178,0.00074015,0.85433,p03515
0.96446,0.0081343,0.80082,p03516
1.1181,0.0071125,0.50431,p03517
0.91292,0.0017801,0.20059,p03518
0.98101,0.0029901,0.51676,p03519
1.192,0.0022837,0.11833,p03520
0.97329,0.0049391,0.59672,p03521
1.107,8.7241e-05,0.53972,p03522
1.0136,0.001029,0.85047,p03523
0.99816,0.0020874,0.7784,p03524
0.88167,0.0050329,0.40339,p03525
0.91377,0.008105,0.3207,p03526
0.95091,0.0059758,0.38768,p03527
0.89814,0.0038921,0.51351,p03528
1.0053,0.0077056,0.65168,p03529
1.1374,0.0088937,0.86513,p03530
1.1639,0.005836,0.52374,p03531
1.1727,0.005668,0.83884,p03532
1.1609,0.0025408,0.88628,p03533
0.83359,0.0032794,0.53077,p03534
0.95139,0.0030276,0.78954,p03535
0.95109,0.0075626,0.23929,p03536
0.85493,0.0058878,0.17122,p03537
1.1132,0.0098129,0.78125,p03538
0.89748,0.0013107,0.60517,p03539
1.1368,2.0766e-05,0.36314,p03540
1.0944,0.0028819,0.67361,p03541
0.82877,0.009087,0.76646,p03542
0.92652,0.0058941,0.42397,p03543
1.0966,0.0026653,0.10403,p03544
1.1986,0.0075568,0.12736,p03545
0.98011,0.0094206,0.5071,p03546
1.0762,0.0085557,0.12049,p03547
0.88462,0.0080063,0.84789,p03548
0.91113,0.0082455,0.30574,p03549
1.1545,0.0075877,0.66201,p03550
1.1499,0.0037852,0.14721,p03551
1.0266,0.0012873,0.5142,p03552
0.9477,0.0029368,0.41487,p03553
0.84772,0.0047107,0.6613,p03554
1.0572,0.000752,0.66576,p03555
0.87948,0.0084376,0.42328,p03556
0.94477,0.0059187,0.67743,p03557
1.1072,6.9107e-05,0.56624,p03558
0.9403,0.0064008,0.77103,p03559
0.97822,0.002583,0.29994,p03560
0.92985,0.0077109,0.10317,p03561
1.0183,0.0012192,0.58458,p03562
1.0103,0.0051126,0.85732,p03563
0.80043,0.0064226,0.31065,p03564
1.1204,0.0036995,0.69213,p03565
1.1696,0.0013138,0.2725,p03566
0.85927,0.0079328,0.36416,p03567
0.84985,0.0032317,0.28983,p03568
1.1316,0.0085957,0.72171,p03569
1.1251,0.0064913,0.65412,p03570
0.95668,0.0049821,0.76558,p03571
1.0855,0.0048515,0.4432,p03572
0.93566,0.0092491,0.73765,p03573
0.8481,0.0041608,0.64183,p03574
0.84131,0.00091872,0.28735,p03575
0.90404,0.000871,0.34723,p03576
0.9974,0.00026104,0.77908,p03577
1.0591,0.0050928,0.57746,p03578
0.86363,0.0003411,0.34227,p03579
1.0749,0.004839,0.33694,p03580
0.95786,0.0042735,0.29902,p03581
1.0787,0.0085772,0.74621,p03582
0.98477,0.0050458,0.34751,p03583
1.016,0.0079988,0.60274,p03584
1.1701,0.0065669,0.73658,p03585
1.0841,0.0069062,0.3295,p03586
0.93412,0.0031958,0.54111,p03587
1.177,0.0073425,0.64749,p03588
0.92326,0.0033784,0.23411,p03589
1.0195,0.0089353,0.44937,p03590
0.81383,0.0075676,0.41422,p03591
0.81961,0.0017303,0.65291,p03592
0.99115,0.00089497,0.51398,p03593
0.97439,0.0089539,0.13626,p03594
1.0359,0.003339,0.63736,p03595
1.0156,0.0079628,0.42176,p03596
1.0216,0.006658,0.38643,p03597
0.85085,0.0042633,0.75339,p03598
0.9963,0.0053278,0.71114,p03599
1.1381,0.0057789,0.21557,p03600
1.0506,0.0077072,0.86052,p03601
1.0146,0.0066347,0.38282,p03602
1.1065,0.0070878,0.3322,p03603
1.0001,0.0076976,0.5599,p03604
0.99509,0.0027225,0.35258,p03605
0.92534,0.0067427,0.69331,p03606
0.93532,0.0061265,0.32389,p03607
0.91796,0.0061755,0.3088,p03608
0.95675,0.0034024,0.19616,p03609
1.1508,0.0097242,0.25553,p03610
0.99303,0.0053364,0.61562,p03611
1.1021,0.0034081,0.3472,p03612
0.97833,0.0042642,0.21684,p03613
1.1935,0.0041882,0.64254,p03614
1.166,0.0099239,0.52419,p03615
0.95427,0.00874,0.54942,p03616
0.92795,0.0054162,0.32988,p03617
0.87631,0.004666,0.66579,p03618
1.0461,0.0079265,0.44594,p03619
1.0233,0.0036606,0.76614,p03620
1.0035,0.0040728,0.50835,p03621
1.0236,0.0083684,0.64658,p03622
0.81849,0.0035458,0.30981,p03623
0.88189,0.006347,0.58991,p03624
0.85335,0.0019586,0.35544,p03625
0.8916,0.0047365,0.43781,p03626
0.90745,0.0085116,0.665,p03627
0.82239,0.0071672,0.6403,p03628
1.0727,0.00018897,0.56175,p03629
0.97994,0.0095956,0.1649,p03630
0.89005,0.0032603,0.8739,p03631
0.89331,0.0054072,0.7154,p03632
1.0681,0.0053419,0.69926,p03633
0.82549,0.0080687,0.51654,p03634
1.1437,0.0078372,0.70435,p03635
0.93181,0.0092472,0.5481,p03636
1.0019,0.0023546,0.42912,p03637
1.0843,0.00048287,0.20692,p03638
1.0425,0.0031974,0.63254,p03639
0.96602,0.0066615,0.84854,p03640
1.1931,0.0040095,0.23334,p03641
1.073,0.0025598,0.14639,p03642
1.0576,0.001866,0.48484,p03643
0.92026,0.0056092,0.8723,p03644
0.83467,0.0099841,0.89602,p03645
0.84378,0.0082143,0.24164,p03646
0.88504,0.0086282,0.16798,p03647
1.1137,0.00072977,0.53657,p03648
1.0199,0.0056459,0.70043,p03649
0.93829,0.0044344,0.78664,p03650
1.0475,0.0063292,0.46338,p03651
1.0089,0.00062759,0.65245,p03652
1.1773,0.0017336,0.59432,p03653
0.98721,0.0043832,0.12358,p03654
1.08,0.0081195,0.19712,p03655
0.97,0.0085641,0.37605,p03656
1.0975,0.0079726,0.48586,p03657
0.82076,0.0090191,0.43831,p03658
1.1751,0.001017,0.22244,p03659
0.85978,0.0088698,0.3611,p03660
1.0034,0.0066292,0.67889,p03661
0.94828,0.0019767,0.56445,p03662
0.87381,0.0098211,0.31453,p03663
1.1717,0.00068239,0.82753,p03664
0.80646,0.0092721,0.82974,p03665
1.0462,0.0053472,0.40479,p03666
1.0184,0.00072368,0.30842,p03667
0.98092,0.0049921,0.5859,p03668
1.1946,0.0022415,0.57332,p03669
1.0759,0.0022163,0.23258,p03670
1.0852,0.0091917,0.38987,p03671
0.88271,0.0048473,0.15107,p03672
1.131,0.0059614,0.83244,p03673
0.98958,0.0013224,0.43726,p03674
1.0797,0.0098043,0.2201,p03675
1.1452,0.0071626,0.67048,p03676
0.8184,0.0060108,0.839,p03677
0.81387,0.0056246,0.17029,p03678
0.94813,0.0052146,0.81144,p03679
0.92438,0.0078136,0.39889,p03680
1.1183,0.0066941,0.17314,p03681
1.1292,0.0025021,0.59277,p03682
0.85405,0.0016368,0.28075,p03683
1.0598,0.00044025,0.49439,p03684
0.93852,0.0086162,0.35245,p03685
1.1191,0.0042439,0.20782,p03686
1.0921,0.0023898,0.63912,p03687
1.1001,0.0061619,0.46241,p03688
0.80878,0.00028929,0.55809,p03689
0.9364,0.0065181,0.597,p03690
0.8003,0.009316,0.35626,p03691
1.1332,0.0091712,0.44089,p03692
0.96869,0.002944,0.82625,p03693
1.1861,0.0069252,0.72384,p03694
1.1045,0.0091629,0.74728,p03695
1.0409,0.0012508,0.18012,p03696
0.82991,0.0083778,0.52736,p03697
0.89265,0.004542,0.7066,p03698
0.88689,0.00028721,0.60018,p03699
1.1789,0.0030164,0.59332,p03700
1.1235,0.0014856,0.2902,p03701
0.83145,0.0026866,0.54369,p03702
0.88939,0.00099098,0.6504,p03703
0.85268,0.004649,0.46239,p03704
0.83076,0.0059364,0.37705,p03705
1.1278,0.0070315,0.14571,p03706
1.0126,0.0042167,0.85403,p03707
0.89218,0.0087081,0.26393,p03708
0.86706,0.0021866,0.80014,p03709
1.1067,0.00639,0.68159,p03710
0.80106,0.0061391,0.21536,p03711
0.98326,0.0039207,0.69226,p03712
1.0412,0.0014704,0.70908,p03713
0.8622,0.0011668,0.19494,p03714
0.87667,0.0087156,0.82645,p03715
0.81519,0.0068105,0.73759,p03716
1.0476,0.0080009,0.48843,p03717
0.95968,0.0018013,0.28887,p03718
1.169,0.0014803,0.65024,p03719
1.1053,0.0036148,0.42854,p03720
0.82447,0.0011263,0.58676,p03721
1.0577,0.0063164,0.49641,p03722
1.1597,0.0016711,0.66671,p03723
0.88698,0.0086372,0.47576,p03724
0.91245,0.0039129,0.21498,p03725
0.82412,0.0062724,0.20583,p03726
0.88762,0.007656,0.13766,p03727
1.0853,0.0094503,0.22786,p03728
1.0303,0.0028761,0.88328,p03729
1.1727,0.00064681,0.2844,p03730
0.85888,0.0087702,0.24315,p03731
1.1885,0.0018639,0.18132,p03732
1.1501,0.008825,0.66254,p03733
1.0209,0.0056525,0.16266,p03734
0.94231,0.008711,0.64065,p03735
1.047,0.0095598,0.56826,p03736
0.90248,0.0011952,0.52106,p03737
0.84004,0.0044763,0.11789,p03738
1.0539,0.0026718,0.73547,p03739
1.0829,0.0098302,0.31972,p03740
0.8283,0.0040102,0.84713,p03741
1.1609,0.0090934,0.13165,p03742
0.85706,0.0013335,0.84149,p03743
0.83704,0.0076878,0.83416,p03744
1.1287,0.00078217,0.44205,p03745
0.85351,0.0087553,0.29977,p03746
0.91231,0.0041007,0.28992,p03747
0.8803,0.0057519,0.66127,p03748
0.87569,0.0078918,0.179,p03749
0.95692,0.0065943,0.89109,p03750
1.1029,0.0037174,0.28293,p03751
1.1604,0.0052691,0.44165,p03752
1.1711,0.0027399,0.82708,p03753
1.1489,0.0027817,0.81201,p03754
1.0916,0.0064896,0.52986,p03755
0.94776,0.0011564,0.88847,p03756
1.0773,0.0081966,0.3262,p03757
0.95246,0.0089094,0.22061,p03758
1.1968,0.007806,0.86422,p03759
1.1259,0.0011221,0.49996,p03760
1.1246,0.0046813,0.36243,p03761
0.80379,0.0054641,0.69844,p03762
0.9479,0.0077786,0.78183,p03763
1.0848,0.0033052,0.21769,p03764
1.0571,0.00070534,0.27781,p03765
0.97695,0.0075344,0.25991,p03766
0.87131,0.0080091,0.59419,p03767
0.96668,0.0032201,0.4653,p03768
1.1904,0.0072412,0.2696,p03769
1.1356,0.0039312,0.55341,p03770
0.81542,0.0046092,0.46017,p03771
0.82526,0.0053183,0.41075,p03772
0.95656,0.0034667,0.65404,p03773
1.0498,0.0038185,0.8996,p03774
1.0119,0.001448,0.80211,p03775
0.82835,0.006286,0.54599,p03776
1.0779,0.0012971,0.21898,p03777
0.8599,0.0063342,0.85385,p03778
0.8802,0.0095042,0.14501,p03779
1.1201,0.0016427,0.18589,p03780
1.1898,0.0022451,0.31337,p03781
0.86337,0.00078669,0.55166,p03782
1.1132,0.0047465,0.55663,p03783
1.1505,0.0048805,0.85782,p03784
0.83095,0.006468,0.13476,p03785
0.91044,0.0041943,0.49061,p03786
1.0363,0.0065558,0.85004,p03787
0.95494,0.0098701,0.12673,p03788
0.92555,0.0027217,0.84079,p03789
0.90465,0.0053764,0.24983,p03790
0.86956,0.0052362,0.4946,p03791
0.80364,0.003789,0.32834,p03792
1.151,0.0062838,0.54288,p03793
1.047,0.0096454,0.49,p03794
1.1551,0.0012272,0.61126,p03795
0.98216,0.0031038,0.8134,p03796
1.0293,0.0069361,0.29909,p03797
0.83319,0.0041645,0.85449,p03798
1.1971,0.0062117,0.18396,p03799
0.88135,0.0018145,0.44154,p03800
1.1242,0.0073518,0.64419,p03801
0.85214,0.0062313,0.3043,p03802
1.1741,0.0080981,0.59169,p03803
1.0309,0.0090149,0.79686,p03804
0.89957,0.0021246,0.36204,p03805
1.0754,0.0081314,0.72318,p03806
1.0013,0.005049,0.67338,p03807
0.87969,0.0094238,0.16902,p03808
0.81202,2.5324e-05,0.28872,p03809
0.90893,0.0058379,0.11281,p03810
0.84941,0.0026909,0.87437,p03811
1.0351,0.0097834,0.40053,p03812
1.1261,0.002529,0.21179,p03813
0.85712,0.0079066,0.45123,p03814
1.1319,0.0099164,0.17795,p03815
1.0757,0.0072624,0.87268,p03816
1.0226,0.0092932,0.26617,p03817
0.84185,0.0056003,0.19034,p03818
0.86422,0.0043163,0.40264,p03819
0.85771,0.0067923,0.31158,p03820
0.95614,0.005595,0.49318,p03821
0.90463,0.005148,0.33345,p03822
0.8362,0.0095813,0.38566,p03823
1.0259,0.0057867,0.87603,p03824
1.0327,0.0021493,0.14881,p03825
0.93611,0.0094528,0.39044,p03826
0.8997,0.0017075,0.30904,p03827
0.89394,0.007677,0.82784,p03828
1.0451,0.0021885,0.22938,p03829
0.86757,0.0066314,0.32414,p03830
0.80534,0.0078572,0.19538,p03831
0.94545,0.0077137,0.51033,p03832
0.95636,0.0092185,0.47593,p03833
0.91781,0.00026782,0.33377,p03834
0.99586,0.0069517,0.1958,p03835
1.1503,0.0056644,0.89501,p03836
1.0152,0.0049799,0.18953,p03837
1.0364,0.0055874,0.33298,p03838
0.83551,0.0090348,0.12346,p03839
1.1148,0.0008895,0.76281,p03840
1.0026,0.00035024,0.80699,p03841
1.0917,0.0019796,0.6081,p03842
0.85939,0.0030127,0.15925,p03843
0.92352,0.00038129,0.6354,p03844
0.84765,0.0075429,0.41694,p03845
1.1551,0.0046137,0.25071,p03846
0.9841,0.0040363,0.88142,p03847
1.1994,0.0017644,0.26714,p03848
1.0025,0.0037388,0.68363,p03849
1.177,0.0082542,0.874,p03850
0.9059,0.0010513,0.72649,p03851
1.106,0.0052748,0.6369,p03852
0.94448,0.0042495,0.40316,p03853
1.1295,0.0061781,0.49855,p03854
1.1283,0.0026205,0.55407,p03855
1.1301,0.0097794,0.13894,p03856
1.1689,0.0066059,0.67298,p03857
1.0012,0.0098853,0.2712,p03858
1.061,0.0048574,0.15888,p03859
0.89514,0.0047727,0.19311,p03860
1.1293,0.0078217,0.65603,p03861
0.85038,0.005099,0.47166,p03862
0.90367,0.00084368,0.18737,p03863
1.0085,0.0052716,0.66106,p03864
1.0299,0.0072939,0.34504,p03865
1.0457,0.0011036,0.57052,p03866
1.199,0.00515,0.42702,p03867
0.90156,0.0037269,0.69039,p03868
1.1535,0.0023043,0.25055,p03869
1.0881,0.0066577,0.34364,p03870
1.0695,0.0033176,0.75524,p03871
0.81645,0.0055474,0.41205,p03872
1.1198,0.002107,0.68742,p03873
0.90356,0.0081338,0.4682,p03874
0.94337,0.0018568,0.38172,p03875
0.85855,0.0063567,0.66085,p03876
0.88969,0.0044152,0.3567,p03877
0.95466,0.0083632,0.6976,p03878
1.1391,0.000542,0.58973,p03879
0.85866,0.0065774,0.82077,p03880
0.82101,0.0015397,0.23757,p03881
1.1868,0.0068126,0.84898,p03882
1.0408,0.0053652,0.70321,p03883
0.97012,0.0044119,0.22289,p03884
0.96188,0.00060627,0.88264,p03885
0.81628,0.0047926,0.29094,p03886
0.98303,0.0064497,0.66485,p03887
0.85191,0.0019923,0.62808,p03888
0.99518,0.0065032,0.89169,p03889
0.89308,9.6321e-05,0.70154,p03890
0.80178,0.0065655,0.65363,p03891
1.0339,0.0012076,0.61972,p03892
1.1838,0.0010867,0.37508,p03893
1.1469,0.00045644,0.89386,p03894
1.0939,0.0013806,0.10218,p03895
1.0299,0.00035383,0.75056,p03896
1.1958,0.0078644,0.45879,p03897
1.0464,0.0072945,0.51537,p03898
1.1905,0.0042757,0.44682,p03899
0.81785,0.0095491,0.71344,p03900
1.023,0.0076844,0.34172,p03901
1.1712,0.0060924,0.47431,p03902
1.0889,0.001504,0.15123,p03903
1.0218,0.0066881,0.50599,p03904
1.155,0.0097198,0.55364,p03905
0.95009,0.0046875,0.58802,p03906
0.81456,0.0094707,0.33599,p03907
0.89173,0.0026285,0.17146,p03908
0.9909,0.00027178,0.57952,p03909
0.84401,0.0070014,0.80625,p03910
0.87482,0.0049538,0.67003,p03911
0.8643,0.0046295,0.42438,p03912
1.0803,0.0098069,0.33556,p03913
0.91165,0.0069698,0.21391,p03914
1.0186,0.0087271,0.55769,p03915
1.0208,0.0030252,0.46457,p03916
0.95747,0.0067666,0.37356,p03917
0.94655,0.0047573,0.40518,p03918
1.1704,0.00040055,0.29857,p03919
0.94189,0.0048195,0.22152,p03920
0.93733,0.0035925,0.59376,p03921
1.13,0.0099335,0.22499,p03922
1.0813,0.0073018,0.46958,p03923
0.94905,0.0044224,0.57095,p03924
0.97297,0.0076046,0.70872,p03925
0.91236,0.0021446,0.67828,p03926
0.94916,0.0043303,0.4404,p03927
0.92386,0.0048521,0.29349,p03928
1.0293,0.0095844,0.82891,p03929
0.97112,0.0035572,0.50776,p03930
1.1409,0.002544,0.72435,p03931
1.1693,0.0038621,0.16145,p03932
0.82312,0.0089503,0.53598,p03933
0.99967,0.0094816,0.84761,p03934
1.143,0.0042867,0.3532,p03935
1.1616,0.0092968,0.75508,p03936
0.9279,0.0092533,0.5269,p03937
1.1417,0.0011594,0.70944,p03938
1.1398,0.0032747,0.49954,p03939
1.0951,0.00099264,0.85288,p03940
0.81376,0.0091479,0.66068,p03941
0.8459,0.0071484,0.15585,p03942
0.85793,0.0012625,0.83125,p03943
1.0556,0.0092794,0.64003,p03944
1.0138,0.0054399,0.26691,p03945
0.90717,0.0036831,0.61608,p03946
1.0516,0.0033707,0.63809,p03947
0.84564,0.0017001,0.81611,p03948
1.1831,0.0049345,0.64619,p03949
0.87369,0.0021697,0.78501,p03950
1.0576,0.0037775,0.45299,p03951
1.1205,0.0055596,0.74682,p03952
0.93116,0.0086455,0.71086,p03953
0.81127,0.0098199,0.12097,p03954
0.92081,0.0053127,0.77845,p03955
0.96955,0.0091096,0.63992,p03956
0.89603,0.0019469,0.41834,p03957
0.98384,0.00042122,0.30555,p03958
0.9457,0.009716,0.37595,p03959
1.1737,0.0025012,0.87587,p03960
1.1669,0.0051195,0.46744,p03961
1.0311,0.00067555,0.56131,p03962
1.1853,0.0088701,0.75201,p03963
0.94952,0.0066137,0.53866,p03964
1.1866,0.0064803,0.72566,p03965
0.96161,0.0025575,0.12652,p03966
1.1909,0.0071451,0.5418,p03967
0.85111,0.0015521,0.51228,p03968
1.0892,0.0031918,0.46811,p03969
1.009,0.0012162,0.3345,p03970
1.0884,0.0049957,0.11505,p03971
1.0392,0.00075901,0.4669,p03972
1.0072,0.0034714,0.75157,p03973
0.999,0.0077744,0.62388,p03974
0.97876,0.0089948,0.30443,p03975
1.0529,0.0047875,0.41444,p03976
1.0205,0.0032336,0.57167,p03977
0.94643,0.0062099,0.68591,p03978
0.99416,0.0067148,0.59518,p03979
0.99122,0.0012597,0.40995,p03980
0.90417,0.0068212,0.45579,p03981
0.86883,0.0022211,0.47958,p03982
1.1653,0.0073337,0.64089,p03983
1.1456,0.0095566,0.19427,p03984
1.0432,0.0076659,0.3731,p03985
0.87675,0.004188,0.13789,p03986
0.90902,0.0057721,0.59987,p03987
1.1763,0.002786,0.52358,p03988
1.0105,0.001848,0.70697,p03989
0.88794,0.0053714,0.17589,p03990
0.99978,0.0040965,0.60984,p03991
0.8212,0.0032248,0.2676,p03992
0.96459,0.0097887,0.11357,p03993
1.1078,0.0072114,0.10392,p03994
0.85944,0.0015721,0.80061,p03995
0.9228,0.0094152,0.1298,p03996
0.95321,0.0028878,0.13411,p03997
1.0906,0.0056761,0.63358,p03998
1.1925,0.008201,0.12812,p03999
1.0054,0.0073639,0.17857,p04000
0.95959,0.0070332,0.41154,p04001
1.0638,0.005869,0.5965,p04002
1.1439,0.0040338,0.87041,p04003
0.89553,0.0047504,0.8361,p04004
0.89013,0.0047315,0.14059,p04005
0.85601,0.0038227,0.62862,p04006
1.0109,0.0057437,0.6345,p04007
0.81942,0.0091805,0.78469,p04008
1.1574,0.0031399,0.33047,p04009
1.0469,0.0071005,0.66649,p04010
0.89767,0.0054053,0.7878,p04011
1.0751,0.0091886,0.12699,p04012
1.0375,0.0013489,0.48437,p04013
0.99469,0.0073078,0.70624,p04014
0.90428,0.0035287,0.81795,p04015
0.83006,0.00060882,0.68417,p04016
1.0325,0.008226,0.88506,p04017
0.96855,0.00089371,0.68222,p04018
1.0435,0.0082953,0.20722,p04019
1.1106,0.0024977,0.46362,p04020
0.99267,0.0073729,0.66759,p04021
0.98789,0.0062203,0.68273,p04022
1.1164,0.0043449,0.2764,p04023
0.95224,0.0058147,0.5888,p04024
1.1869,0.0082393,0.38875,p04025
0.84455,0.0032482,0.46411,p04026
0.90972,0.0065361,0.1503,p04027
1.0411,0.0046923,0.4772,p04028
1.0496,0.0094893,0.79568,p04029
1.1033,0.005491,0.60705,p04030
1.0812,0.005889,0.84805,p04031
1.1351,0.0047499,0.88152,p04032
0.99311,0.0086933,0.58717,p04033
0.99023,0.0024312,0.33184,p04034
1.1138,0.001178,0.30467,p04035
0.96663,0.0040172,0.10279,p04036
0.86935,0.0031703,0.41981,p04037
0.89377,0.0090833,0.7419,p04038
0.81307,0.00088313,0.43241,p04039
0.85424,0.0061659,0.35912,p04040
1.171,0.00017047,0.64847,p04041
1.0583,0.0014952,0.37226,p04042
0.98902,0.00053082,0.77739,p04043
1.0872,0.0019984,0.82684,p04044
1.1454,0.00084476,0.87663,p04045
0.90189,0.0092309,0.45977,p04046
0.81797,0.00055002,0.75556,p04047
0.94087,0.0028616,0.43092,p04048
1.1112,0.0081678,0.64986,p04049
1.1041,0.0065319,0.2253,p04050
1.1395,0.0078343,0.62743,p04051
1.1659,0.00085414,0.25545,p04052
1.1738,0.007088,0.46169,p04053
1.0651,0.0091032,0.31375,p04054
0.90244,0.0041528,0.58626,p04055
1.0514,0.00834,0.1624,p04056
1.086,0.004,0.55638,p04057
1.1895,0.0025368,0.87499,p04058
0.86084,0.0010137,0.3394,p04059
0.99558,0.0086261,0.31146,p04060
0.97739,0.0091416,0.32731,p04061
1.0693,0.0044178,0.34026,p04062
0.82752,4.1009e-05,0.37835,p04063
0.93096,0.0014656,0.59393,p04064
0.82595,0.0014343,0.45741,p04065
0.97565,0.0057002,0.30645,p04066
1.056,0.0032885,0.1197,p04067
0.80571,0.0028954,0.19343,p04068
0.88867,0.003659,0.81159,p04069
0.9062,0.0050633,0.44922,p04070
0.99275,0.0023182,0.29963,p04071
0.93779,0.0094393,0.8255,p04072
1.0278,0.009668,0.41144,p04073
0.91449,0.00023097,0.53018,p04074
0.86186,0.0066775,0.32579,p04075
0.93365,0.003746,0.21841,p04076
1.1643,0.0037746,0.18979,p04077
1.0398,0.0017289,0.38909,p04078
0.83441,0.0038859,0.80543,p04079
1.0261,0.0015761,0.29257,p04080
0.88603,0.0054494,0.86045,p04081
0.91968,0.004831,0.27052,p04082
0.95912,0.00022409,0.83287,p04083
1.1027,0.0085975,0.16629,p04084
1.0298,0.00029041,0.2414,p04085
0.82723,0.0030475,0.26383,p04086
0.83509,0.0030352,0.36136,p04087
1.1237,0.0083047,0.4972,p04088
0.81889,0.0052014,0.65814,p04089
1.1749,0.0026695,0.62431,p04090
1.0173,0.0088109,0.28935,p04091
1.0096,0.00045504,0.33841,p04092
0.81697,0.008354,0.7535,p04093
0.80128,0.00041503,0.43479,p04094
1.1848,0.0096123,0.78527,p04095
1.1335,0.00083046,0.65715,p04096
0.96706,0.0047268,0.4498,p04097
0.99872,0.0094441,0.70412,p04098
1.0115,0.0077368,0.39094,p04099
1.0954,0.0053502,0.23018,p04100
1.1854,0.0018871,0.2025,p04101
1.1643,0.00082395,0.32103,p04102
1.0733,0.0055387,0.44763,p04103
1.0525,0.0099888,0.43362,p04104
1.1423,0.0044519,0.62118,p04105
1.1249,0.00022685,0.26523,p04106
1.103,0.0014625,0.34985,p04107
1.0781,0.0016846,0.57251,p04108
1.065,0.0068316,0.77589,p04109
0.88083,0.0089215,0.54657,p04110
1.0306,0.0023999,0.7416,p04111
1.1611,0.0097121,0.53131,p04112
1.0805,0.0039284,0.19766,p04113
1.0353,0.006769,0.2777,p04114
1.1367,0.0050523,0.47033,p04115
0.87103,0.0039226,0.6913,p04116
0.88159,0.0083339,0.5176,p04117
1.073,0.0082268,0.82608,p04118
1.1846,0.0036706,0.77215,p04119
1.1169,0.00063356,0.13705,p04120
0.81476,0.0069916,0.27631,p04121
0.98207,0.0075053,0.60692,p04122
1.0892,0.0050784,0.48685,p04123
0.9248,0.007144,0.41781,p04124
0.96121,0.0015118,0.61994,p04125
1.0716,0.0071071,0.47616,p04126
1.1651,0.0098144,0.87059,p04127
0.85743,0.0024386,0.47471,p04128
0.86104,0.0097754,0.26085,p04129
1.1257,0.0092949,0.15706,p04130
1.0279,0.0014096,0.77164,p04131
0.80656,0.0015282,0.57819,p04132
0.90915,0.0072855,0.20795,p04133
0.81158,0.0021653,0.72176,p04134
1.1077,0.0082804,0.3159,p04135
0.85174,0.0091148,0.1848,p04136
1.0217,0.0062464,0.5949,p04137
0.92959,0.0049862,0.13796,p04138
0.8558,0.0075944,0.33811,p04139
0.89474,3.2321e-05,0.44629,p04140
1.0985,0.0074426,0.87989,p04141
1.0837,0.0016132,0.45407,p04142
1.1186,0.0053244,0.22488,p04143
0.97284,0.0064305,0.36921,p04144
0.85759,0.0023338,0.16913,p04145
1.187,0.0072697,0.50406,p04146
0.86828,0.0084648,0.41045,p04147
1.1043,0.0043113,0.6601,p04148
1.1313,0.0025921,0.23001,p04149
0.93196,0.0067178,0.27084,p04150
1.1831,0.0010466,0.74667,p04151
0.94527,0.007621,0.38295,p04152
1.0257,0.00111,0.55878,p04153
0.89487,0.0019062,0.49905,p04154
0.8628,0.0060378,0.57242,p04155
1.2,0.0027707,0.31266,p04156
0.89375,0.0095138,0.16281,p04157
0.88424,0.0076226,0.30597,p04158
1.0271,0.0038095,0.18512,p04159
1.0868,0.0073356,0.12968,p04160
1.1356,0.0067325,0.49758,p04161
1.0919,0.002857,0.76507,p04162
1.035,0.0021543,0.18765,p04163
1.1407,0.0086605,0.20134,p04164
0.99754,0.0031804,0.22636,p04165
0.97632,0.0093038,0.71033,p04166
0.87504,0.0051241,0.11038,p04167
1.1188,0.0035109,0.41494,p04168
1.1962,0.0041994,0.40685,p04169
1.1104,0.00231,0.73275,p04170
1.198,0.0082784,0.19006,p04171
0.95833,0.0074472,0.59054,p04172
0.92393,0.0019089,0.36837,p04173
0.82629,0.0082632,0.22705,p04174
1.1576,0.0065507,0.36789,p04175
1.07,0.00023714,0.43185,p04176
1.0041,0.0084817,0.75773,p04177
1.0373,0.00368,0.65551,p04178
1.0388,0.0060202,0.74762,p04179
0.94801,0.0038429,0.79367,p04180
1.1009,0.0088014,0.89425,p04181
0.88957,0.0034392,0.34073,p04182
0.90296,0.00090587,0.61261,p04183
1.0957,0.0065282,0.41091,p04184
0.81671,0.0013016,0.54085,p04185
0.95814,0.0027141,0.86085,p04186
1.0739,0.0013524,0.38226,p04187
1.1941,0.0075499,0.29888,p04188
1.1991,0.0072564,0.89797,p04189
1.1299,0.0032768,0.83045,p04190
1.1522,0.0096428,0.23241,p04191
1.0354,0.0069278,0.16572,p04192
1.0394,0.00050412,0.5879,p04193
1.1083,0.0064572,0.14107,p04194
0.91542,0.0024538,0.27426,p04195
1.0446,0.0019817,0.26205,p04196
1.0477,0.0041278,0.83913,p04197
1.0791,0.00094731,0.72052,p04198
1.1372,0.0086021,0.15302,p04199
0.91176,0.0049543,0.51898,p04200
1.0961,0.0074783,0.68955,p04201
1.1482,0.0096793,0.79616,p04202
1.1917,0.0083505,0.3367,p04203
1.1668,0.0034557,0.10092,p04204
0.80147,0.00022054,0.79469,p04205
1.0987,0.0062544,0.48709,p04206
0.97323,0.0084602,0.6376,p04207
1.1889,0.0074609,0.79076,p04208
1.1091,0.0024735,0.1555,p04209
0.92044,0.0033378,0.24648,p04210
0.90058,0.0062191,0.89048,p04211
1.1742,0.0083596,0.2539,p04212
0.83152,0.0063765,0.84597,p04213
1.1093,0.0091526,0.56992,p04214
